sensor:model,sensor:package,sensor:capability,sensor:units
AirBeam-PM,AirBeam:0018961051B5,Particulate Matter,micrograms per cubic meter
Timestamp,geo:lat,geo:long,Value
2017-06-05T09:55:26.360+0200,21.08555368,42.64663666,36.96
2017-06-05T09:55:27.530+0200,21.0855511,42.64664491,34.2
2017-06-05T09:55:28.711+0200,21.08554662,42.64664996,34.38
2017-06-05T09:55:29.853+0200,21.08554359,42.6466689,35.1
2017-06-05T09:55:31.041+0200,21.08554425,42.64668013,35.47
2017-06-05T09:55:32.216+0200,21.08554124,42.64668901,35.65
2017-06-05T09:55:33.373+0200,21.08553407,42.64669922,35.65
2017-06-05T09:55:34.506+0200,21.08553076,42.64670983,36.58
2017-06-05T09:55:35.671+0200,21.08553034,42.64671652,38.12
2017-06-05T09:55:36.849+0200,21.08552794,42.64674124,39.31
2017-06-05T09:55:38.008+0200,21.08552563,42.64675479,37.54
2017-06-05T09:55:39.193+0200,21.08552603,42.64676644,34.56
2017-06-05T09:55:40.357+0200,21.08552713,42.6467781,34.38
2017-06-05T09:55:41.511+0200,21.08552485,42.64679038,35.28
2017-06-05T09:55:42.705+0200,21.08552492,42.64680183,34.2
2017-06-05T09:55:43.835+0200,21.08551969,42.64682331,34.74
2017-06-05T09:55:45.045+0200,21.08551952,42.64683301,33.15
2017-06-05T09:55:46.190+0200,21.08551835,42.64684467,32.14
2017-06-05T09:55:47.421+0200,21.08551799,42.64685613,31.81
2017-06-05T09:55:48.496+0200,21.08551588,42.64686808,32.64
2017-06-05T09:55:49.687+0200,21.08551315,42.64687738,32.98
2017-06-05T09:55:50.902+0200,21.08550807,42.64689715,35.28
2017-06-05T09:55:52.011+0200,21.08550844,42.64690754,34.56
2017-06-05T09:55:53.185+0200,21.08550685,42.64691999,34.56
2017-06-05T09:55:54.362+0200,21.08550482,42.64692939,35.1
2017-06-05T09:55:55.565+0200,21.08550328,42.64693784,36.39
2017-06-05T09:55:56.692+0200,21.08549923,42.64694915,39.31
2017-06-05T09:55:57.816+0200,21.08549584,42.64696329,39.31
2017-06-05T09:55:59.047+0200,21.0854942,42.64698784,38.51
2017-06-05T09:56:00.177+0200,21.08549264,42.64699836,37.54
2017-06-05T09:56:01.357+0200,21.08549452,42.64700857,38.91
2017-06-05T09:56:02.514+0200,21.08548992,42.64701933,37.54
2017-06-05T09:56:03.700+0200,21.08548358,42.64703165,37.34
2017-06-05T09:56:04.852+0200,21.08547677,42.64704973,37.34
2017-06-05T09:56:06.007+0200,21.08547166,42.64705971,39.11
2017-06-05T09:56:07.157+0200,21.08547062,42.64706613,41.16
2017-06-05T09:56:08.363+0200,21.0854709,42.64707633,40.12
2017-06-05T09:56:09.517+0200,21.08546702,42.64708535,39.92
2017-06-05T09:56:10.702+0200,21.08546342,42.64709156,38.12
2017-06-05T09:56:11.847+0200,21.08545481,42.64711167,38.91
2017-06-05T09:56:13.027+0200,21.08544999,42.64711964,40.54
2017-06-05T09:56:14.214+0200,21.08544756,42.64712829,37.93
2017-06-05T09:56:15.360+0200,21.08544519,42.64713729,36.77
2017-06-05T09:56:16.520+0200,21.08543987,42.64714578,37.34
2017-06-05T09:56:17.726+0200,21.08543592,42.64715497,38.51
2017-06-05T09:56:18.855+0200,21.08543844,42.64717547,40.12
2017-06-05T09:56:20.042+0200,21.08543569,42.64718401,38.32
2017-06-05T09:56:21.167+0200,21.08543304,42.64719209,38.51
2017-06-05T09:56:22.367+0200,21.0854303,42.64720092,38.51
2017-06-05T09:56:23.502+0200,21.08542806,42.64720776,37.93
2017-06-05T09:56:24.700+0200,21.08542514,42.64721682,35.65
2017-06-05T09:56:25.824+0200,21.0854167,42.64723622,34.92
2017-06-05T09:56:27.019+0200,21.08541667,42.6472426,34.2
2017-06-05T09:56:28.161+0200,21.08541664,42.64725191,36.96
2017-06-05T09:56:29.366+0200,21.08541559,42.64726306,37.93
2017-06-05T09:56:30.554+0200,21.08541589,42.64727208,39.51
