sensor:model,sensor:package,sensor:capability,sensor:units
AirBeam-PM,AirBeam:0018961061B2,Particulate Matter,micrograms per cubic meter
Timestamp,geo:lat,geo:long,Value
2017-05-30T09:03:02.317+0200,21.05222906,42.70711607,18.21
2017-05-30T09:03:03.463+0200,21.0522204,42.7071122,18.66
2017-05-30T09:03:04.640+0200,21.05222205,42.70710901,18.03
2017-05-30T09:03:05.845+0200,21.05222307,42.7071074,16.98
2017-05-30T09:03:06.969+0200,21.05221727,42.70710858,17.85
2017-05-30T09:03:08.106+0200,21.05222561,42.70711105,17.24
2017-05-30T09:03:09.328+0200,21.05223142,42.70711575,17.41
2017-05-30T09:03:10.437+0200,21.0522352,42.70711603,17.41
2017-05-30T09:03:11.637+0200,21.05222878,42.70710406,18.12
2017-05-30T09:03:12.788+0200,21.05221848,42.70711462,17.41
2017-05-30T09:03:14.005+0200,21.05222186,42.70711225,16.9
2017-05-30T09:03:15.165+0200,21.05221958,42.70711206,17.67
2017-05-30T09:03:16.307+0200,21.0522203,42.70711295,16.56
2017-05-30T09:03:17.430+0200,21.05221968,42.70711398,15.98
2017-05-30T09:03:18.665+0200,21.05221902,42.70711832,15.66
2017-05-30T09:03:19.785+0200,21.05222011,42.70711737,15.42
2017-05-30T09:03:20.971+0200,21.05222054,42.70711953,15.42
2017-05-30T09:03:22.116+0200,21.05222149,42.70712281,14.48
2017-05-30T09:03:23.290+0200,21.05222167,42.7071251,13.8
2017-05-30T09:03:24.468+0200,21.0522214,42.70712468,13.95
2017-05-30T09:03:25.632+0200,21.05222138,42.7071247,13.42
2017-05-30T09:03:26.779+0200,21.05222151,42.70712468,14.87
2017-05-30T09:03:27.937+0200,21.0522215,42.70712467,16.56
2017-05-30T09:03:29.146+0200,21.0522215,42.70712464,16.64
2017-05-30T09:03:30.280+0200,21.05222149,42.70712463,18.66
2017-05-30T09:03:31.454+0200,21.05222147,42.70712462,19.42
2017-05-30T09:03:32.622+0200,21.05222147,42.70712462,20.2
2017-05-30T09:03:33.755+0200,21.05222148,42.70712462,19.81
2017-05-30T09:03:34.979+0200,21.05222147,42.70712461,20.41
2017-05-30T09:03:36.104+0200,21.0522215,42.7071246,21.03
2017-05-30T09:03:37.283+0200,21.0522215,42.7071246,21.67
2017-05-30T09:03:38.461+0200,21.05222155,42.70712458,22.33
2017-05-30T09:03:39.637+0200,21.05222155,42.70712455,23.84
2017-05-30T09:03:40.879+0200,21.05222156,42.70712457,24.33
2017-05-30T09:03:41.924+0200,21.05222156,42.70712456,24.09
2017-05-30T09:03:43.100+0200,21.05222158,42.70712454,25.74
2017-05-30T09:03:44.300+0200,21.05222158,42.70712453,26.0
2017-05-30T09:03:45.444+0200,21.05222157,42.70712453,28.09
2017-05-30T09:03:46.690+0200,21.05222157,42.70712453,28.23
2017-05-30T09:03:47.818+0200,21.05222155,42.70712453,26.13
2017-05-30T09:03:48.958+0200,21.05222153,42.70712454,24.96
2017-05-30T09:03:50.118+0200,21.05222152,42.70712455,23.96
2017-05-30T09:03:51.277+0200,21.05222151,42.70712455,24.83
2017-05-30T09:03:52.418+0200,21.0522215,42.70712455,24.33
2017-05-30T09:03:53.617+0200,21.05222147,42.70712454,24.96
2017-05-30T09:03:54.763+0200,21.05222146,42.70712453,23.36
2017-05-30T09:03:55.993+0200,21.05222144,42.70712454,22.1
2017-05-30T09:03:57.134+0200,21.05222144,42.70712452,22.55
2017-05-30T09:03:58.378+0200,21.05222142,42.70712452,21.13
2017-05-30T09:03:59.456+0200,21.05221998,42.70711854,21.13
2017-05-30T09:04:00.652+0200,21.05221798,42.70711727,20.92
2017-05-30T09:04:01.793+0200,21.05221802,42.70711728,21.67
2017-05-30T09:04:02.935+0200,21.05221548,42.70711744,22.1
2017-05-30T09:04:04.079+0200,21.05222234,42.70711441,21.24
2017-05-30T09:04:05.310+0200,21.05222176,42.70711268,21.13
2017-05-30T09:04:06.451+0200,21.05222177,42.70711276,20.31
2017-05-30T09:04:07.594+0200,21.05221953,42.70711234,21.13
2017-05-30T09:04:08.828+0200,21.05221879,42.70711051,21.34
2017-05-30T09:04:09.968+0200,21.052218,42.70710975,20.61
2017-05-30T09:04:11.139+0200,21.05221778,42.70710867,20.92
2017-05-30T09:04:12.345+0200,21.05221663,42.70710843,21.45
2017-05-30T09:04:13.428+0200,21.05221512,42.70710849,20.41
2017-05-30T09:04:14.627+0200,21.05221398,42.70710883,20.61
2017-05-30T09:04:15.767+0200,21.05221388,42.70710872,20.51
2017-05-30T09:04:17.008+0200,21.05221389,42.70710861,21.88
2017-05-30T09:04:18.145+0200,21.05221482,42.7071088,21.99
2017-05-30T09:04:19.287+0200,21.05221489,42.70710879,20.51
2017-05-30T09:04:20.426+0200,21.0522149,42.70710878,21.24
2017-05-30T09:04:21.604+0200,21.05221483,42.7071088,21.24
2017-05-30T09:04:22.742+0200,21.05221484,42.70710883,20.82
2017-05-30T09:04:23.944+0200,21.05221485,42.70710883,20.61
2017-05-30T09:04:25.090+0200,21.05221487,42.7071088,21.24
2017-05-30T09:04:26.265+0200,21.05221488,42.70710881,20.71
2017-05-30T09:04:27.404+0200,21.05221491,42.70710882,20.41
2017-05-30T09:04:28.603+0200,21.05221493,42.70710854,19.42
2017-05-30T09:04:29.762+0200,21.052215,42.70710824,20.2
