sensor:model,sensor:package,sensor:capability,sensor:units
AirBeam-PM,AirBeam:0018961061B2,Particulate Matter,micrograms per cubic meter
Timestamp,geo:lat,geo:long,Value
2017-05-19T20:10:48.390+0200,21.04973775,42.70815043,26.0
2017-05-19T20:10:49.400+0200,21.04973775,42.70815017,26.54
2017-05-19T20:10:50.230+0200,21.04973844,42.70815181,26.4
2017-05-19T20:10:51.376+0200,21.04974401,42.70816001,24.46
2017-05-19T20:10:52.560+0200,21.04973821,42.70817084,22.67
2017-05-19T20:10:54.234+0200,21.04972668,42.70818689,23.25
2017-05-19T20:10:55.358+0200,21.04971949,42.70819269,27.09
2017-05-19T20:10:56.490+0200,21.04971524,42.70819674,26.4
2017-05-19T20:10:57.616+0200,21.04971524,42.70819674,23.6
2017-05-19T20:10:58.885+0200,21.04970118,42.70822408,23.36
2017-05-19T20:10:59.578+0200,21.04970118,42.70822408,24.58
2017-05-19T20:11:00.747+0200,21.04969468,42.70822982,26.54
2017-05-19T20:11:01.886+0200,21.04969186,42.70823574,27.51
2017-05-19T20:11:03.475+0200,21.04969254,42.70823774,25.74
2017-05-19T20:11:04.600+0200,21.04969436,42.70823662,26.0
2017-05-19T20:11:05.878+0200,21.04969369,42.70823514,28.09
2017-05-19T20:11:06.794+0200,21.04969802,42.70823539,26.54
2017-05-19T20:11:08.006+0200,21.0496936,42.70823825,25.34
2017-05-19T20:11:09.276+0200,21.049693,42.70823598,26.68
2017-05-19T20:11:10.024+0200,21.04969231,42.70824535,28.53
2017-05-19T20:11:11.198+0200,21.04969345,42.70824813,28.09
2017-05-19T20:11:12.348+0200,21.04968807,42.70825473,28.53
2017-05-19T20:11:13.993+0200,21.04967528,42.70826087,26.27
2017-05-19T20:11:14.982+0200,21.04967324,42.70826714,26.95
2017-05-19T20:11:16.253+0200,21.0496655,42.70827329,25.34
2017-05-19T20:11:17.628+0200,21.04965612,42.70827522,25.34
2017-05-19T20:11:18.756+0200,21.04964266,42.70828549,25.21
2017-05-19T20:11:19.373+0200,21.04964266,42.70828549,26.54
2017-05-19T20:11:20.545+0200,21.04963685,42.70829228,24.96
2017-05-19T20:11:21.705+0200,21.04963569,42.70829646,24.83
2017-05-19T20:11:23.357+0200,21.04962993,42.70830566,26.68
2017-05-19T20:11:24.488+0200,21.04962478,42.70830803,26.68
2017-05-19T20:11:25.499+0200,21.04961518,42.70831745,26.27
2017-05-19T20:11:26.750+0200,21.04960882,42.70833231,26.27
2017-05-19T20:11:27.645+0200,21.04960882,42.70833231,26.95
2017-05-19T20:11:28.824+0200,21.04959134,42.70834472,25.47
2017-05-19T20:11:29.877+0200,21.04958519,42.70835052,24.46
2017-05-19T20:11:31.042+0200,21.04957913,42.70835168,23.25
2017-05-19T20:11:32.609+0200,21.04956647,42.70836662,23.48
2017-05-19T20:11:33.858+0200,21.04955805,42.70837832,25.6
2017-05-19T20:11:34.629+0200,21.04955805,42.70837832,25.6
2017-05-19T20:11:36.130+0200,21.04954452,42.70838668,23.25
2017-05-19T20:11:37.131+0200,21.04954048,42.70839195,22.78
2017-05-19T20:11:38.400+0200,21.04953498,42.70839772,21.24
2017-05-19T20:11:39.243+0200,21.04952626,42.7084079,21.13
2017-05-19T20:11:40.361+0200,21.04951818,42.7084114,20.71
2017-05-19T20:11:41.859+0200,21.04951727,42.70842352,19.91
2017-05-19T20:11:43.110+0200,21.04951363,42.70842969,20.31
2017-05-19T20:11:44.116+0200,21.0495009,42.70844085,21.34
2017-05-19T20:11:45.496+0200,21.04949843,42.70844774,20.51
2017-05-19T20:11:46.972+0200,21.04948462,42.70845793,20.2
2017-05-19T20:11:47.750+0200,21.0494758,42.70845792,20.31
2017-05-19T20:11:48.541+0200,21.0494758,42.70845792,20.1
2017-05-19T20:11:49.716+0200,21.04947157,42.70846117,18.48
2017-05-19T20:11:50.871+0200,21.0494434,42.70846132,18.39
2017-05-19T20:11:52.370+0200,21.04943225,42.70846181,19.32
2017-05-19T20:11:53.372+0200,21.04941883,42.70846739,19.91
2017-05-19T20:11:54.896+0200,21.04939213,42.70849618,19.61
2017-05-19T20:11:56.008+0200,21.04938887,42.70848707,19.71
2017-05-19T20:11:56.778+0200,21.04938059,42.70848656,18.57
2017-05-19T20:11:57.953+0200,21.04937357,42.70848621,18.66
2017-05-19T20:11:59.003+0200,21.04936217,42.70848277,19.13
2017-05-19T20:12:00.200+0200,21.04935886,42.7084749,18.21
2017-05-19T20:12:01.355+0200,21.04934755,42.70846669,18.39
2017-05-19T20:12:02.531+0200,21.04932016,42.70846606,18.03
2017-05-19T20:12:03.666+0200,21.04930203,42.70846966,17.32
2017-05-19T20:12:04.873+0200,21.04927175,42.70846215,16.73
2017-05-19T20:12:06.000+0200,21.04926056,42.70846018,15.82
2017-05-19T20:12:07.193+0200,21.04925607,42.70845886,15.03
2017-05-19T20:12:08.335+0200,21.04925222,42.70845556,14.18
2017-05-19T20:12:09.510+0200,21.04924462,42.70843503,14.02
2017-05-19T20:12:10.678+0200,21.04924047,42.70843501,13.95
2017-05-19T20:12:11.851+0200,21.04921448,42.70841597,14.48
2017-05-19T20:12:12.994+0200,21.04920302,42.70841058,14.33
2017-05-19T20:12:14.203+0200,21.04919096,42.70840113,13.72
