sensor:model,sensor:package,sensor:capability,sensor:units
AirBeam-PM,AirBeam:0018961051B5,Particulate Matter,micrograms per cubic meter
Timestamp,geo:lat,geo:long,Value
2017-05-26T14:44:05.739+0200,21.07242393,42.68504677,24.46
2017-05-26T14:44:06.896+0200,21.07242211,42.68504481,24.21
2017-05-26T14:44:08.073+0200,21.07242324,42.68504333,23.36
2017-05-26T14:44:09.231+0200,21.07242342,42.68504374,21.99
2017-05-26T14:44:10.358+0200,21.07242599,42.68504906,22.33
2017-05-26T14:44:11.582+0200,21.07243084,42.68504989,23.13
2017-05-26T14:44:12.684+0200,21.07242566,42.68504242,24.46
2017-05-26T14:44:13.866+0200,21.07242492,42.68504179,24.71
2017-05-26T14:44:15.049+0200,21.07242013,42.6850427,24.58
2017-05-26T14:44:16.219+0200,21.07240819,42.6850491,24.21
2017-05-26T14:44:17.362+0200,21.07239068,42.68505154,24.58
2017-05-26T14:44:18.559+0200,21.07236072,42.68505522,24.09
2017-05-26T14:44:19.697+0200,21.0723546,42.68506203,24.58
2017-05-26T14:44:20.894+0200,21.07234817,42.68506481,26.54
2017-05-26T14:44:22.031+0200,21.07234259,42.68506534,25.47
2017-05-26T14:44:23.203+0200,21.07234279,42.68506451,24.83
2017-05-26T14:44:24.349+0200,21.07234497,42.68506302,24.71
2017-05-26T14:44:25.561+0200,21.07234799,42.68506251,26.13
2017-05-26T14:44:26.682+0200,21.0723482,42.6850641,24.83
2017-05-26T14:44:27.869+0200,21.07234954,42.68506645,24.58
2017-05-26T14:44:29.038+0200,21.07234423,42.6850688,24.21
2017-05-26T14:44:30.221+0200,21.072341,42.68507247,23.48
2017-05-26T14:44:31.358+0200,21.07232608,42.68507572,25.34
2017-05-26T14:44:32.570+0200,21.07229946,42.68508556,26.27
2017-05-26T14:44:33.685+0200,21.07228917,42.68508939,24.46
2017-05-26T14:44:34.892+0200,21.07227604,42.68509599,23.48
2017-05-26T14:44:36.027+0200,21.07226595,42.68510199,22.44
2017-05-26T14:44:37.247+0200,21.07225018,42.68510707,24.96
2017-05-26T14:44:38.372+0200,21.07223621,42.68511308,24.21
2017-05-26T14:44:39.548+0200,21.07221596,42.68512612,23.13
2017-05-26T14:44:40.707+0200,21.07220877,42.68512537,21.77
2017-05-26T14:44:41.848+0200,21.07220656,42.68512096,21.99
2017-05-26T14:44:43.073+0200,21.07221248,42.68511525,21.24
2017-05-26T14:44:44.207+0200,21.07221786,42.68511655,21.67
2017-05-26T14:44:45.331+0200,21.07221489,42.68511172,21.99
2017-05-26T14:44:46.549+0200,21.0722192,42.68511158,21.77
2017-05-26T14:44:47.668+0200,21.07222354,42.68510794,21.77
2017-05-26T14:44:48.852+0200,21.07222588,42.68510885,22.1
2017-05-26T14:44:50.017+0200,21.07223056,42.68511093,22.22
2017-05-26T14:44:51.223+0200,21.07223236,42.6851114,22.78
2017-05-26T14:44:52.353+0200,21.0722339,42.68511369,22.55
2017-05-26T14:44:53.533+0200,21.0722323,42.68511398,23.01
2017-05-26T14:44:54.687+0200,21.07223428,42.68511426,22.33
2017-05-26T14:44:55.866+0200,21.07223383,42.68511809,30.35
2017-05-26T14:44:57.012+0200,21.07223578,42.68511688,39.72
2017-05-26T14:44:58.196+0200,21.07223483,42.68511694,45.52
2017-05-26T14:44:59.349+0200,21.07223472,42.68511671,59.5
2017-05-26T14:45:00.523+0200,21.07223482,42.68511723,63.37
2017-05-26T14:45:01.681+0200,21.07223486,42.68511725,65.93
2017-05-26T14:45:02.877+0200,21.07223482,42.68511718,67.09
2017-05-26T14:45:04.032+0200,21.07223478,42.68511711,65.36
2017-05-26T14:45:05.241+0200,21.07223477,42.68511713,67.67
2017-05-26T14:45:06.358+0200,21.07223475,42.68511705,67.38
2017-05-26T14:45:07.539+0200,21.07223473,42.68511696,66.51
2017-05-26T14:45:08.713+0200,21.07223477,42.68511698,58.69
2017-05-26T14:45:09.845+0200,21.07223477,42.685117,50.95
