sensor:model,sensor:package,sensor:capability,sensor:units
AirBeam-PM,AirBeam:0018961051B5,Particulate Matter,micrograms per cubic meter
Timestamp,geo:lat,geo:long,Value
2017-05-30T14:20:57.217+0200,21.08625074,42.68118576,10.45
2017-05-30T14:20:58.344+0200,21.08624919,42.68118691,10.82
2017-05-30T14:20:59.475+0200,21.08624455,42.68118721,11.12
2017-05-30T14:21:00.649+0200,21.08624439,42.68118522,10.75
2017-05-30T14:21:01.846+0200,21.08624083,42.68118343,10.82
2017-05-30T14:21:02.990+0200,21.08623966,42.68117674,10.75
2017-05-30T14:21:04.134+0200,21.08623174,42.68115464,9.93
2017-05-30T14:21:05.364+0200,21.08622419,42.6811425,9.4
2017-05-30T14:21:06.505+0200,21.08621168,42.68113232,10.15
2017-05-30T14:21:07.646+0200,21.08620278,42.68112169,10.15
2017-05-30T14:21:08.795+0200,21.08619105,42.68111159,9.93
2017-05-30T14:21:10.023+0200,21.08618139,42.68109874,9.48
2017-05-30T14:21:11.163+0200,21.0861568,42.68108597,10.0
2017-05-30T14:21:12.307+0200,21.08614393,42.68108384,10.22
2017-05-30T14:21:13.451+0200,21.08613139,42.68108694,11.04
2017-05-30T14:21:14.680+0200,21.08611637,42.68108814,12.52
2017-05-30T14:21:15.821+0200,21.08610223,42.68109168,12.9
2017-05-30T14:21:16.972+0200,21.08608793,42.6810979,12.67
2017-05-30T14:21:18.140+0200,21.08607728,42.68110409,13.05
2017-05-30T14:21:19.339+0200,21.08607998,42.68110514,12.97
2017-05-30T14:21:20.480+0200,21.08608041,42.68110404,13.19
2017-05-30T14:21:21.625+0200,21.08608365,42.681102,13.12
2017-05-30T14:21:22.856+0200,21.08608437,42.68110042,13.34
2017-05-30T14:21:23.998+0200,21.08608699,42.68110082,13.95
2017-05-30T14:21:25.139+0200,21.0860919,42.68109725,14.25
2017-05-30T14:21:26.293+0200,21.08609501,42.68109711,15.11
2017-05-30T14:21:27.457+0200,21.08609812,42.68109696,15.18
2017-05-30T14:21:28.656+0200,21.08609662,42.68109519,14.95
2017-05-30T14:21:29.799+0200,21.08609616,42.68109554,14.41
2017-05-30T14:21:30.974+0200,21.08609592,42.68109595,13.57
2017-05-30T14:21:32.174+0200,21.0860959,42.68109599,12.97
2017-05-30T14:21:33.316+0200,21.08609114,42.68109597,13.05
2017-05-30T14:21:34.458+0200,21.08608194,42.68109516,12.38
2017-05-30T14:21:35.601+0200,21.08606157,42.68110199,12.45
2017-05-30T14:21:36.831+0200,21.08605178,42.68110512,12.3
2017-05-30T14:21:37.986+0200,21.08604329,42.68110853,12.82
2017-05-30T14:21:39.117+0200,21.08603012,42.68110806,12.9
2017-05-30T14:21:40.292+0200,21.08603449,42.68110763,12.0
2017-05-30T14:21:41.498+0200,21.08603513,42.68110436,10.75
2017-05-30T14:21:42.632+0200,21.08603666,42.68110209,9.7
2017-05-30T14:21:43.776+0200,21.08603796,42.68110297,9.7
2017-05-30T14:21:45.008+0200,21.08603819,42.68110069,9.25
2017-05-30T14:21:46.148+0200,21.08602839,42.68110632,9.63
2017-05-30T14:21:47.291+0200,21.086019,42.68110948,9.48
2017-05-30T14:21:48.525+0200,21.08600908,42.68111336,8.87
2017-05-30T14:21:49.691+0200,21.08599359,42.68111534,8.34
2017-05-30T14:21:50.819+0200,21.08598198,42.68112375,7.96
2017-05-30T14:21:51.952+0200,21.08596626,42.6811264,8.03
2017-05-30T14:21:53.181+0200,21.08593743,42.68113777,7.88
2017-05-30T14:21:54.324+0200,21.08592689,42.68114211,7.57
2017-05-30T14:21:55.464+0200,21.08591369,42.68114967,7.96
2017-05-30T14:21:56.611+0200,21.08590206,42.68115542,7.96
2017-05-30T14:21:57.751+0200,21.0858899,42.68116128,7.8
2017-05-30T14:21:58.981+0200,21.08587829,42.68116747,7.88
2017-05-30T14:22:00.123+0200,21.08585196,42.68118084,7.57
2017-05-30T14:22:01.274+0200,21.08583762,42.68118479,7.5
