sensor:model,sensor:package,sensor:capability,sensor:units
AirBeam-PM,AirBeam:0018961061B2,Particulate Matter,micrograms per cubic meter
Timestamp,geo:lat,geo:long,Value
2017-05-18T11:06:03.749+0200,21.05209675,42.7072414,19.51
2017-05-18T11:06:04.892+0200,21.05209971,42.70723815,17.5
2017-05-18T11:06:06.081+0200,21.05210832,42.70723505,17.5
2017-05-18T11:06:07.231+0200,21.05211965,42.70723171,18.76
2017-05-18T11:06:08.408+0200,21.05212908,42.70723106,18.94
2017-05-18T11:06:09.604+0200,21.05214746,42.70722696,18.66
2017-05-18T11:06:10.715+0200,21.05215456,42.7072199,19.71
2017-05-18T11:06:11.901+0200,21.05216131,42.70722222,20.31
2017-05-18T11:06:13.086+0200,21.05216336,42.70721955,21.34
2017-05-18T11:06:14.228+0200,21.05217684,42.70721122,20.82
2017-05-18T11:06:15.417+0200,21.05218,42.70720233,20.82
2017-05-18T11:06:16.580+0200,21.05218339,42.70719194,21.67
2017-05-18T11:06:17.753+0200,21.05218622,42.7071893,19.61
2017-05-18T11:06:18.915+0200,21.05219297,42.707188,18.12
2017-05-18T11:06:20.076+0200,21.05219421,42.70718448,17.32
2017-05-18T11:06:21.271+0200,21.05220675,42.70717526,16.73
2017-05-18T11:06:22.438+0200,21.052203,42.70717225,16.9
2017-05-18T11:06:23.539+0200,21.05220893,42.70716556,17.67
2017-05-18T11:06:24.758+0200,21.05221317,42.70715682,19.23
2017-05-18T11:06:25.933+0200,21.0522146,42.70715211,19.32
2017-05-18T11:06:27.114+0200,21.05222057,42.70714711,19.04
2017-05-18T11:06:28.249+0200,21.05222248,42.70714924,19.13
2017-05-18T11:06:29.408+0200,21.05222599,42.70714743,19.13
2017-05-18T11:06:30.599+0200,21.05223263,42.70713776,18.66
2017-05-18T11:06:31.730+0200,21.05223601,42.70713222,18.85
2017-05-18T11:06:32.901+0200,21.05224057,42.7071286,19.71
2017-05-18T11:06:34.071+0200,21.05224516,42.7071268,20.61
2017-05-18T11:06:35.215+0200,21.05224766,42.70712014,22.1
2017-05-18T11:06:36.429+0200,21.05224636,42.70711335,22.55
2017-05-18T11:06:37.560+0200,21.05223801,42.70710807,24.58
2017-05-18T11:06:38.755+0200,21.05223527,42.70710323,23.84
2017-05-18T11:06:39.889+0200,21.05222671,42.70710058,21.67
2017-05-18T11:06:41.068+0200,21.05221644,42.7070992,21.88
2017-05-18T11:06:42.218+0200,21.05220377,42.70709532,23.13
2017-05-18T11:06:43.424+0200,21.0521955,42.70709264,23.84
2017-05-18T11:06:44.559+0200,21.05219389,42.70708886,23.48
2017-05-18T11:06:45.703+0200,21.05219322,42.70708621,24.83
2017-05-18T11:06:46.898+0200,21.05219171,42.70708838,24.46
2017-05-18T11:06:48.117+0200,21.05219334,42.7070848,24.58
2017-05-18T11:06:49.260+0200,21.05219044,42.7070822,24.46
2017-05-18T11:06:50.403+0200,21.05219129,42.70708124,24.96
2017-05-18T11:06:51.575+0200,21.05218123,42.70707764,24.96
2017-05-18T11:06:52.775+0200,21.05217575,42.70707675,25.09
2017-05-18T11:06:53.919+0200,21.0521746,42.70707485,25.6
2017-05-18T11:06:55.063+0200,21.05217339,42.7070749,24.09
2017-05-18T11:06:56.232+0200,21.05217467,42.70707434,23.6
2017-05-18T11:06:57.433+0200,21.05217572,42.70707291,23.84
2017-05-18T11:06:58.579+0200,21.05217619,42.70706976,24.46
2017-05-18T11:06:59.728+0200,21.05217618,42.70706816,24.58
2017-05-18T11:07:00.861+0200,21.05217385,42.70706917,23.96
2017-05-18T11:07:02.094+0200,21.0521716,42.70707246,23.01
2017-05-18T11:07:03.236+0200,21.05217107,42.70707131,21.45
2017-05-18T11:07:04.378+0200,21.05217035,42.70707121,19.51
2017-05-18T11:07:05.610+0200,21.05217018,42.7070714,19.51
2017-05-18T11:07:06.750+0200,21.05216998,42.7070715,18.94
2017-05-18T11:07:07.928+0200,21.05216991,42.7070715,18.21
2017-05-18T11:07:09.072+0200,21.05216989,42.70707156,17.07
2017-05-18T11:07:10.213+0200,21.05216988,42.70707156,16.15
2017-05-18T11:07:11.411+0200,21.05216984,42.70707155,17.07
2017-05-18T11:07:12.553+0200,21.05215596,42.70706351,17.24
2017-05-18T11:07:13.706+0200,21.05214934,42.7070571,16.64
2017-05-18T11:07:14.927+0200,21.05214532,42.70705663,15.82
2017-05-18T11:07:16.070+0200,21.05214456,42.70705502,15.98
2017-05-18T11:07:17.210+0200,21.05214584,42.70705666,16.48
2017-05-18T11:07:18.387+0200,21.05215238,42.70705809,16.56
2017-05-18T11:07:19.588+0200,21.05215286,42.70706147,16.48
2017-05-18T11:07:20.755+0200,21.05214849,42.70705759,17.15
2017-05-18T11:07:21.870+0200,21.05214091,42.70705415,17.94
2017-05-18T11:07:23.104+0200,21.05213906,42.70705098,17.94
2017-05-18T11:07:24.186+0200,21.05213958,42.7070495,17.67
2017-05-18T11:07:25.386+0200,21.052129,42.70704371,17.58
2017-05-18T11:07:26.527+0200,21.05212798,42.70704669,17.41
2017-05-18T11:07:27.762+0200,21.0521272,42.70704562,18.21
2017-05-18T11:07:28.901+0200,21.05212571,42.70704526,16.81
2017-05-18T11:07:30.045+0200,21.05212323,42.70704376,16.48
2017-05-18T11:07:31.218+0200,21.05212227,42.70704208,15.82
