sensor:model,sensor:package,sensor:capability,sensor:units
AirBeam-PM,AirBeam:,Particulate Matter,micrograms per cubic meter
Timestamp,geo:lat,geo:long,Value
2017-05-25T10:08:10.703+0200,21.07340947,42.68481627,19.91
2017-05-25T10:08:11.870+0200,21.07340952,42.68481628,20.31
2017-05-25T10:08:13.021+0200,21.0734095,42.68481625,21.45
2017-05-25T10:08:14.159+0200,21.07340952,42.68481624,20.51
2017-05-25T10:08:15.277+0200,21.07340953,42.68481621,19.04
2017-05-25T10:08:16.447+0200,21.07340955,42.6848162,19.04
2017-05-25T10:08:17.579+0200,21.07340955,42.68481615,18.12
2017-05-25T10:08:18.732+0200,21.07340715,42.68481656,16.9
2017-05-25T10:08:19.917+0200,21.07340129,42.68482337,15.82
2017-05-25T10:08:21.036+0200,21.07340364,42.68481632,15.26
2017-05-25T10:08:22.143+0200,21.07339855,42.6848104,14.18
2017-05-25T10:08:23.376+0200,21.07339113,42.68480369,14.02
2017-05-25T10:08:24.473+0200,21.0733904,42.68480572,14.33
2017-05-25T10:08:25.662+0200,21.07338203,42.68480559,13.8
2017-05-25T10:08:26.756+0200,21.07338156,42.68480623,14.33
2017-05-25T10:08:27.926+0200,21.07337693,42.6848077,13.57
2017-05-25T10:08:29.081+0200,21.07337658,42.68480442,13.65
2017-05-25T10:08:30.201+0200,21.07337499,42.68480516,13.87
2017-05-25T10:08:31.404+0200,21.07337293,42.68480571,13.95
2017-05-25T10:08:32.534+0200,21.07337204,42.68480325,13.8
2017-05-25T10:08:33.664+0200,21.07337174,42.684805,13.42
2017-05-25T10:08:34.787+0200,21.0733719,42.68480472,13.19
2017-05-25T10:08:35.917+0200,21.07337245,42.6848054,13.27
2017-05-25T10:08:37.100+0200,21.07337265,42.6848059,12.52
2017-05-25T10:08:38.232+0200,21.07337271,42.68480602,12.23
2017-05-25T10:08:39.407+0200,21.07337273,42.68480595,12.52
2017-05-25T10:08:40.495+0200,21.07337278,42.68480599,12.08
2017-05-25T10:08:41.662+0200,21.07337249,42.68480565,13.12
2017-05-25T10:08:42.817+0200,21.07337246,42.68480557,13.12
2017-05-25T10:08:44.026+0200,21.07337244,42.68480555,12.67
2017-05-25T10:08:45.137+0200,21.07337239,42.68480545,13.05
2017-05-25T10:08:46.301+0200,21.07337242,42.68480547,13.72
2017-05-25T10:08:47.397+0200,21.07337243,42.68480548,14.25
2017-05-25T10:08:48.561+0200,21.07337246,42.68480548,14.64
2017-05-25T10:08:49.677+0200,21.07337246,42.68480548,14.72
2017-05-25T10:08:50.882+0200,21.07337242,42.68480548,14.33
2017-05-25T10:08:52.036+0200,21.07337241,42.68480549,14.25
2017-05-25T10:08:53.166+0200,21.07337242,42.68480547,14.41
2017-05-25T10:08:54.295+0200,21.07337246,42.68480549,13.72
2017-05-25T10:08:55.428+0200,21.07337248,42.68480547,13.27
2017-05-25T10:08:56.581+0200,21.07337249,42.68480548,12.3
2017-05-25T10:08:57.767+0200,21.07337251,42.68480552,11.93
2017-05-25T10:08:58.892+0200,21.07337252,42.68480553,12.3
2017-05-25T10:09:00.063+0200,21.0733725,42.68480553,12.82
2017-05-25T10:09:01.173+0200,21.07337238,42.68480537,12.75
2017-05-25T10:09:02.357+0200,21.07337225,42.68480511,12.3
2017-05-25T10:09:03.473+0200,21.07337254,42.68480558,12.82
2017-05-25T10:09:04.636+0200,21.07337268,42.68480592,11.86
2017-05-25T10:09:05.786+0200,21.07337276,42.68480604,11.78
2017-05-25T10:09:06.940+0200,21.07337288,42.68480629,11.86
2017-05-25T10:09:08.080+0200,21.07337296,42.68480638,11.63
2017-05-25T10:09:09.218+0200,21.07337304,42.68480651,11.86
2017-05-25T10:09:10.366+0200,21.07337308,42.68480658,12.45
2017-05-25T10:09:11.515+0200,21.0733731,42.68480663,13.19
2017-05-25T10:09:12.662+0200,21.07337312,42.68480667,13.12
2017-05-25T10:09:13.821+0200,21.07337319,42.68480674,12.23
2017-05-25T10:09:14.943+0200,21.07337325,42.68480679,12.15
2017-05-25T10:09:16.107+0200,21.07337325,42.68480677,12.97
2017-05-25T10:09:17.261+0200,21.07337325,42.68480677,12.67
2017-05-25T10:09:18.417+0200,21.07337335,42.68480679,13.42
2017-05-25T10:09:19.543+0200,21.07337338,42.68480673,13.72
2017-05-25T10:09:20.723+0200,21.07337358,42.68480681,13.8
2017-05-25T10:09:21.856+0200,21.07337366,42.68480681,13.42
2017-05-25T10:09:23.002+0200,21.07337374,42.68480684,13.19
2017-05-25T10:09:24.091+0200,21.07337378,42.68480682,13.34
2017-05-25T10:09:25.278+0200,21.07337378,42.68480676,13.72
2017-05-25T10:09:26.395+0200,21.0733746,42.68480573,13.42
2017-05-25T10:09:27.602+0200,21.07339406,42.6848103,13.19
2017-05-25T10:09:28.751+0200,21.07339718,42.68480408,12.38
2017-05-25T10:09:29.885+0200,21.07340094,42.68480102,12.0
2017-05-25T10:09:31.056+0200,21.07340079,42.68479733,11.71
2017-05-25T10:09:32.180+0200,21.07339869,42.68479404,12.15
2017-05-25T10:09:33.313+0200,21.07339928,42.68479356,11.71
2017-05-25T10:09:34.474+0200,21.07339756,42.68479198,11.71
2017-05-25T10:09:35.586+0200,21.07339581,42.68479192,12.38
2017-05-25T10:09:36.754+0200,21.07339681,42.68480072,12.38
2017-05-25T10:09:37.916+0200,21.07339906,42.68478909,12.45
2017-05-25T10:09:39.036+0200,21.07339345,42.68478177,12.15
2017-05-25T10:09:40.216+0200,21.07339675,42.68478006,11.93
2017-05-25T10:09:41.360+0200,21.07339572,42.68478226,11.93
2017-05-25T10:09:42.494+0200,21.07339142,42.68478728,12.0
2017-05-25T10:09:43.651+0200,21.07338877,42.68479035,11.49
2017-05-25T10:09:44.762+0200,21.07338884,42.68479119,11.26
2017-05-25T10:09:45.946+0200,21.07338497,42.68479196,11.41
2017-05-25T10:09:47.046+0200,21.07338414,42.68479505,10.97
2017-05-25T10:09:48.277+0200,21.07338472,42.68479423,11.41
2017-05-25T10:09:49.360+0200,21.07338496,42.6847939,13.27
2017-05-25T10:09:50.537+0200,21.0733851,42.68479408,15.42
2017-05-25T10:09:51.695+0200,21.0733714,42.68480749,15.42
2017-05-25T10:09:52.823+0200,21.07337058,42.68479675,15.9
2017-05-25T10:09:53.956+0200,21.07337725,42.68479465,16.98
2017-05-25T10:09:55.112+0200,21.07337643,42.68479606,19.91
2017-05-25T10:09:56.266+0200,21.07337175,42.68479231,21.99
2017-05-25T10:09:57.391+0200,21.07337599,42.68478696,20.01
2017-05-25T10:09:58.551+0200,21.07339546,42.6847876,19.04
2017-05-25T10:09:59.719+0200,21.07340447,42.68478575,18.39
2017-05-25T10:10:00.811+0200,21.07340665,42.68478694,18.03
2017-05-25T10:10:02.001+0200,21.07341458,42.68478756,17.85
2017-05-25T10:10:03.135+0200,21.07340864,42.68478544,16.81
2017-05-25T10:10:04.286+0200,21.07340508,42.68478346,17.85
2017-05-25T10:10:05.424+0200,21.07340588,42.68478773,16.56
2017-05-25T10:10:06.552+0200,21.07339807,42.68478596,16.48
2017-05-25T10:10:07.711+0200,21.07339736,42.68477787,16.07
2017-05-25T10:10:08.889+0200,21.07339916,42.68477123,16.81
2017-05-25T10:10:10.021+0200,21.07340446,42.68477141,16.48
2017-05-25T10:10:11.172+0200,21.07339691,42.68477438,16.23
2017-05-25T10:10:12.322+0200,21.07338986,42.68477489,16.15
2017-05-25T10:10:13.468+0200,21.07338177,42.68477695,16.81
2017-05-25T10:10:14.593+0200,21.07336203,42.68478209,17.15
2017-05-25T10:10:15.789+0200,21.07333883,42.68478835,17.07
2017-05-25T10:10:16.921+0200,21.07333954,42.68479613,17.76
2017-05-25T10:10:18.075+0200,21.07333856,42.68479972,15.98
2017-05-25T10:10:19.202+0200,21.07332712,42.68480465,15.5
2017-05-25T10:10:20.339+0200,21.07331507,42.68480713,14.87
2017-05-25T10:10:21.486+0200,21.07330168,42.68481086,14.64
2017-05-25T10:10:22.688+0200,21.07327763,42.68481918,14.79
2017-05-25T10:10:23.785+0200,21.07326763,42.6848236,15.11
2017-05-25T10:10:24.974+0200,21.07325281,42.68482986,16.15
2017-05-25T10:10:26.069+0200,21.07323788,42.68482943,16.9
2017-05-25T10:10:27.235+0200,21.07322852,42.68483643,17.24
2017-05-25T10:10:28.376+0200,21.07322213,42.68483541,17.07
2017-05-25T10:10:29.558+0200,21.07321279,42.68483497,17.67
2017-05-25T10:10:30.649+0200,21.07318228,42.68483558,17.32
2017-05-25T10:10:31.797+0200,21.07316771,42.68483994,17.15
2017-05-25T10:10:32.980+0200,21.07315302,42.6848369,17.41
2017-05-25T10:10:34.112+0200,21.07313822,42.68483842,17.24
2017-05-25T10:10:35.277+0200,21.07311962,42.68483783,16.81
2017-05-25T10:10:36.400+0200,21.07310571,42.68484136,17.24
2017-05-25T10:10:37.535+0200,21.07309033,42.68484667,16.39
2017-05-25T10:10:38.675+0200,21.07307171,42.68485756,14.95
2017-05-25T10:10:39.865+0200,21.07305601,42.68486241,15.03
2017-05-25T10:10:40.978+0200,21.07304292,42.68486703,14.64
2017-05-25T10:10:42.122+0200,21.07303478,42.68487002,14.48
2017-05-25T10:10:43.289+0200,21.07301626,42.68487168,13.8
2017-05-25T10:10:44.442+0200,21.07300575,42.68487469,12.9
2017-05-25T10:10:45.618+0200,21.07297803,42.68488555,13.19
2017-05-25T10:10:46.744+0200,21.07296535,42.68488918,13.42
2017-05-25T10:10:47.884+0200,21.07295313,42.68489439,13.72
2017-05-25T10:10:49.012+0200,21.07294165,42.68489864,12.82
2017-05-25T10:10:50.187+0200,21.0729271,42.68490122,11.93
2017-05-25T10:10:51.306+0200,21.07291876,42.68490754,12.15
2017-05-25T10:10:52.486+0200,21.07290806,42.68490854,12.23
2017-05-25T10:10:53.607+0200,21.07289413,42.68491289,11.56
2017-05-25T10:10:54.740+0200,21.07287506,42.6849206,11.71
2017-05-25T10:10:55.880+0200,21.07286211,42.68492522,11.56
2017-05-25T10:10:57.015+0200,21.07285033,42.68492866,11.56
2017-05-25T10:10:58.205+0200,21.07283877,42.68493129,10.82
2017-05-25T10:10:59.352+0200,21.07282524,42.68493522,11.19
2017-05-25T10:11:00.494+0200,21.07281669,42.68493951,12.52
2017-05-25T10:11:01.632+0200,21.07279273,42.68494894,11.49
2017-05-25T10:11:02.800+0200,21.07278047,42.68495242,12.15
2017-05-25T10:11:03.951+0200,21.0727671,42.68495779,11.93
2017-05-25T10:11:05.047+0200,21.07275646,42.68496434,12.23
2017-05-25T10:11:06.202+0200,21.07274085,42.68496869,11.56
2017-05-25T10:11:07.386+0200,21.07272866,42.68497286,11.93
2017-05-25T10:11:08.542+0200,21.07271487,42.68497517,12.45
2017-05-25T10:11:09.680+0200,21.07269163,42.68498322,12.23
2017-05-25T10:11:10.835+0200,21.07267895,42.6849857,12.75
2017-05-25T10:11:11.966+0200,21.07266659,42.68498825,13.87
2017-05-25T10:11:13.114+0200,21.07265345,42.68499155,14.48
2017-05-25T10:11:14.250+0200,21.07264249,42.68499317,14.33
2017-05-25T10:11:15.391+0200,21.07262698,42.68499543,14.41
2017-05-25T10:11:16.546+0200,21.07261481,42.68499792,15.98
2017-05-25T10:11:17.706+0200,21.07259134,42.68500552,16.73
2017-05-25T10:11:18.882+0200,21.07258109,42.68501093,15.34
2017-05-25T10:11:20.029+0200,21.0725695,42.68501664,15.42
2017-05-25T10:11:21.123+0200,21.07255534,42.68502069,15.11
2017-05-25T10:11:22.310+0200,21.07254238,42.68502454,15.26
2017-05-25T10:11:23.432+0200,21.07252881,42.68502751,14.64
2017-05-25T10:11:24.590+0200,21.07251568,42.68503125,14.33
2017-05-25T10:11:25.739+0200,21.0724881,42.68503748,13.87
2017-05-25T10:11:26.882+0200,21.07247635,42.68504331,13.49
2017-05-25T10:11:28.021+0200,21.07246336,42.68504696,13.27
2017-05-25T10:11:29.158+0200,21.07245043,42.68505088,13.27
2017-05-25T10:11:30.293+0200,21.07243302,42.68505694,13.12
2017-05-25T10:11:31.485+0200,21.07241632,42.6850628,14.02
2017-05-25T10:11:32.596+0200,21.07240583,42.68506747,14.79
2017-05-25T10:11:33.802+0200,21.07237946,42.68507457,14.25
2017-05-25T10:11:34.926+0200,21.0723709,42.68507994,14.18
2017-05-25T10:11:36.073+0200,21.07235917,42.68508606,14.18
2017-05-25T10:11:37.216+0200,21.07235317,42.68509117,14.02
2017-05-25T10:11:38.334+0200,21.0723442,42.68509543,14.25
2017-05-25T10:11:39.488+0200,21.07234274,42.68510126,13.95
2017-05-25T10:11:40.635+0200,21.07232806,42.68511249,13.27
2017-05-25T10:11:41.762+0200,21.07231592,42.68512071,14.02
2017-05-25T10:11:42.962+0200,21.07231366,42.68513138,14.64
2017-05-25T10:11:44.092+0200,21.07229941,42.68513826,14.41
2017-05-25T10:11:45.269+0200,21.07229241,42.68514986,14.48
2017-05-25T10:11:46.370+0200,21.07227892,42.68515317,14.95
2017-05-25T10:11:47.512+0200,21.07226833,42.68516412,14.41
2017-05-25T10:11:48.660+0200,21.07225536,42.68517489,15.18
2017-05-25T10:11:49.821+0200,21.07224005,42.68517521,15.58
2017-05-25T10:11:50.926+0200,21.07222525,42.68517361,15.11
